,folder,no,sl0,sl1,sl2,dur,diff
43,서울대 최신기출 5,44,25.529,23.768,22.095,"[(0, 2097, 2097), (2097, 5290, 3193), (5290, 8134, 2844), (8134, 9752, 1618), (9752, 12320, 2568), (12320, 15757, 3437), (15757, 19826, 4069), (19826, 20865, 1039), (20865, 25529, 4664), (25529, 28669, 3140), (28669, 31486, 2817), (31486, 33126, 1640), (33126, 35663, 2537), (35663, 39040, 3377), (39040, 43358, 4318), (43358, 44442, 1084), (44442, 49297, 4855), (49297, 50788, 1491), (50788, 54785, 3997), (54785, 55765, 980), (55765, 59454, 3689), (59454, 60450, 996), (60450, 64460, 4010), (64460, 65399, 939), (65399, 71392, 5993)]",1.761
44,서울대 최신기출 5,45,28.741,26.685,20.955,"[(0, 2302, 2302), (2302, 6332, 4030), (6332, 8884, 2552), (8884, 11635, 2751), (11635, 14538, 2903), (14538, 17223, 2685), (17223, 22828, 5605), (22828, 23881, 1053), (23881, 28741, 4860), (28741, 32720, 3979), (32720, 35323, 2603), (35323, 38054, 2731), (38054, 40832, 2778), (40832, 43611, 2779), (43611, 49447, 5836), (49447, 50560, 1113), (50560, 55426, 4866), (55426, 56273, 847), (56273, 59789, 3516), (59789, 60675, 886), (60675, 64015, 3340), (64015, 64940, 925), (64940, 68371, 3431), (68371, 69323, 952), (69323, 76381, 7058)]",2.056
45,서울대 최신기출 5,52,41.335,38.601,22.698,"[(0, 2184, 2184), (2184, 6580, 4396), (6580, 18312, 11732), (18312, 22356, 4044), (22356, 29927, 7571), (29927, 35812, 5885), (35812, 36817, 1005), (36817, 41335, 4518), (41335, 45697, 4362), (45697, 49193, 3496), (49193, 57337, 8144), (57337, 68425, 11088), (68425, 74144, 5719), (74144, 75234, 1090), (75234, 79936, 4702), (79936, 80804, 868), (80804, 84606, 3802), (84606, 85515, 909), (85515, 89289, 3774), (89289, 90224, 935), (90224, 95076, 4852), (95076, 96018, 942), (96018, 102634, 6616)]",2.734
46,서울대 최신기출 5,56,45.453,41.946,27.565,"[(0, 2250, 2250), (2250, 16552, 14302), (16552, 22036, 5484), (22036, 24530, 2494), (24530, 28757, 4227), (28757, 31664, 2907), (31664, 34412, 2748), (34412, 40264, 5852), (40264, 41332, 1068), (41332, 45453, 4121), (45453, 59307, 13854), (59307, 64985, 5678), (64985, 67448, 2463), (67448, 76776, 9328), (76776, 82264, 5488), (82264, 83347, 1083), (83347, 87399, 4052), (87399, 88225, 826), (88225, 94073, 5848), (94073, 95005, 932), (95005, 100730, 5725), (100730, 101625, 895), (101625, 106278, 4653), (106278, 107228, 950), (107228, 114964, 7736)]",3.507
47,서울대 최신기출 5,57,38.939,37.47,24.945,"[(0, 2159, 2159), (2159, 7933, 5774), (7933, 12050, 4117), (12050, 15616, 3566), (15616, 21760, 6144), (21760, 32980, 11220), (32980, 34053, 1073), (34053, 38939, 4886), (38939, 44534, 5595), (44534, 48851, 4317), (48851, 58977, 10126), (58977, 70273, 11296), (70273, 71404, 1131), (71404, 76409, 5005), (76409, 77316, 907), (77316, 81553, 4237), (81553, 82563, 1010), (82563, 87066, 4503), (87066, 88054, 988), (88054, 93456, 5402), (93456, 94433, 977), (94433, 101354, 6921)]",1.469
48,서울대 최신기출 5,59,35.443,33.754,22.048,"[(0, 2141, 2141), (2141, 8422, 6281), (8422, 14945, 6523), (14945, 19098, 4153), (19098, 25053, 5955), (25053, 30740, 5687), (30740, 31773, 1033), (31773, 35443, 3670), (35443, 41860, 6417), (41860, 52282, 10422), (52282, 64272, 11990), (64272, 65442, 1170), (65442, 69197, 3755), (69197, 70205, 1008), (70205, 74553, 4348), (74553, 75521, 968), (75521, 78741, 3220), (78741, 79737, 996), (79737, 83520, 3783), (83520, 84446, 926), (84446, 91245, 6799)]",1.689
49,서울대 최신기출 5,60,40.367,36.576,24.373,"[(0, 1989, 1989), (1989, 10435, 8446), (10435, 16590, 6155), (16590, 25547, 8957), (25547, 35501, 9954), (35501, 36630, 1129), (36630, 40367, 3737), (40367, 48265, 7898), (48265, 54280, 6015), (54280, 62634, 8354), (62634, 72033, 9399), (72033, 73176, 1143), (73176, 76943, 3767), (76943, 77778, 835), (77778, 82400, 4622), (82400, 83288, 888), (83288, 88419, 5131), (88419, 89297, 878), (89297, 93988, 4691), (93988, 94915, 927), (94915, 101316, 6401)]",3.791
50,서울대 최신기출 6,37,28.175,26.038,21.646,"[(0, 2205, 2205), (2205, 5570, 3365), (5570, 8664, 3094), (8664, 12435, 3771), (12435, 15349, 2914), (15349, 19033, 3684), (19033, 23072, 4039), (23072, 24156, 1084), (24156, 28175, 4019), (28175, 31545, 3370), (31545, 34604, 3059), (34604, 38208, 3604), (38208, 41108, 2900), (41108, 44787, 3679), (44787, 48989, 4202), (48989, 50051, 1062), (50051, 54213, 4162), (54213, 55060, 847), (55060, 58592, 3532), (58592, 59510, 918), (59510, 63005, 3495), (63005, 63895, 890), (63895, 68129, 4234), (68129, 69006, 877), (69006, 75859, 6853)]",2.137
51,서울대 최신기출 6,41,27.119,25.612,20.986,"[(0, 2112, 2112), (2112, 3998, 1886), (3998, 7679, 3681), (7679, 9268, 1589), (9268, 13008, 3740), (13008, 14626, 1618), (14626, 20927, 6301), (20927, 22012, 1085), (22012, 27119, 5107), (27119, 29050, 1931), (29050, 33015, 3965), (33015, 34576, 1561), (34576, 38306, 3730), (38306, 39869, 1563), (39869, 46416, 6547), (46416, 47474, 1058), (47474, 52731, 5257), (52731, 53561, 830), (53561, 56999, 3438), (56999, 57942, 943), (57942, 61855, 3913), (61855, 62749, 894), (62749, 65963, 3214), (65963, 66853, 890), (66853, 73717, 6864)]",1.507
52,서울대 최신기출 6,42,24.731,22.934,21.114,"[(0, 2051, 2051), (2051, 4397, 2346), (4397, 6448, 2051), (6448, 8930, 2482), (8930, 11188, 2258), (11188, 14915, 3727), (14915, 19424, 4509), (19424, 20482, 1058), (20482, 24731, 4249), (24731, 27097, 2366), (27097, 29136, 2039), (29136, 31749, 2613), (31749, 34004, 2255), (34004, 37727, 3723), (37727, 42320, 4593), (42320, 43402, 1082), (43402, 47665, 4263), (47665, 48594, 929), (48594, 52253, 3659), (52253, 53168, 915), (53168, 56525, 3357), (56525, 57569, 1044), (57569, 61237, 3668), (61237, 62190, 953), (62190, 68779, 6589)]",1.797
53,서울대 최신기출 6,44,29.632,27.458,20.649,"[(0, 2106, 2106), (2106, 3724, 1618), (3724, 4983, 1259), (4983, 8401, 3418), (8401, 13041, 4640), (13041, 16366, 3325), (16366, 20554, 4188), (20554, 24591, 4037), (24591, 25624, 1033), (25624, 29632, 4008), (29632, 31363, 1731), (31363, 32634, 1271), (32634, 35888, 3254), (35888, 40561, 4673), (40561, 43889, 3328), (43889, 48037, 4148), (48037, 51982, 3945), (51982, 53060, 1078), (53060, 57090, 4030), (57090, 58055, 965), (58055, 61526, 3471), (61526, 62454, 928), (62454, 65805, 3351), (65805, 66860, 1055), (66860, 70153, 3293), (70153, 71102, 949), (71102, 77739, 6637)]",2.174
54,서울대 최신기출 6,45,28.392,26.729,22.645,"[(0, 2057, 2057), (2057, 3994, 1937), (3994, 8000, 4006), (8000, 10752, 2752), (10752, 13158, 2406), (13158, 16553, 3395), (16553, 18045, 1492), (18045, 23126, 5081), (23126, 24188, 1062), (24188, 28392, 4204), (28392, 30428, 2036), (30428, 34565, 4137), (34565, 37267, 2702), (37267, 39818, 2551), (39818, 43241, 3423), (43241, 44831, 1590), (44831, 49917, 5086), (49917, 51010, 1093), (51010, 55121, 4111), (55121, 55947, 826), (55947, 59969, 4022), (59969, 60896, 927), (60896, 65041, 4145), (65041, 65937, 896), (65937, 69758, 3821), (69758, 70706, 948), (70706, 77766, 7060)]",1.663
55,서울대 최신기출 6,52,38.11,35.454,25.57,"[(0, 2118, 2118), (2118, 15722, 13604), (15722, 33254, 17532), (33254, 34292, 1038), (34292, 38110, 3818), (38110, 45115, 7005), (45115, 49484, 4369), (49484, 59627, 10143), (59627, 68655, 9028), (68655, 69730, 1075), (69730, 73564, 3834), (73564, 74490, 926), (74490, 79236, 4746), (79236, 80138, 902), (80138, 85186, 5048), (85186, 86088, 902), (86088, 90744, 4656), (90744, 91663, 919), (91663, 99134, 7471)]",2.656
56,서울대 최신기출 6,57,48.931,48.657,25.787,"[(0, 2148, 2148), (2148, 10418, 8270), (10418, 22663, 12245), (22663, 32284, 9621), (32284, 44030, 11746), (44030, 45121, 1091), (45121, 48931, 3810), (48931, 57717, 8786), (57717, 70470, 12753), (70470, 80699, 10229), (80699, 92533, 11834), (92533, 93653, 1120), (93653, 97588, 3935), (97588, 98517, 929), (98517, 103277, 4760), (103277, 104227, 950), (104227, 108846, 4619), (108846, 109875, 1029), (109875, 114563, 4688), (114563, 115518, 955), (115518, 123375, 7857)]",0.274
57,서울대 최신기출 6,59,43.979,43.98,23.452,"[(0, 2112, 2112), (2112, 11064, 8952), (11064, 16801, 5737), (16801, 21526, 4725), (21526, 26985, 5459), (26985, 39312, 12327), (39312, 40400, 1088), (40400, 43979, 3579), (43979, 53266, 9287), (53266, 59375, 6109), (59375, 70015, 10640), (70015, 83099, 13084), (83099, 84281, 1182), (84281, 87959, 3678), (87959, 88922, 963), (88922, 92673, 3751), (92673, 93639, 966), (93639, 97608, 3969), (97608, 98640, 1032), (98640, 103312, 4672), (103312, 104300, 988), (104300, 111411, 7111)]",0.001
58,서울대 최신기출 6,60,36.266,31.638,22.997,"[(0, 1903, 1903), (1903, 10669, 8766), (10669, 31118, 20449), (31118, 32159, 1041), (32159, 36266, 4107), (36266, 52205, 15939), (52205, 62717, 10512), (62717, 63780, 1063), (63780, 67904, 4124), (67904, 68769, 865), (68769, 72525, 3756), (72525, 73434, 909), (73434, 77703, 4269), (77703, 78626, 923), (78626, 82875, 4249), (82875, 83806, 931), (83806, 90901, 7095)]",4.628
